"Date","Price","Open","High","Low","Vol.","Change %"
"04/24/2016","32.98","30.83","33.50","29.96","549.13M","6.32%"
"04/17/2016","31.02","31.27","31.90","30.58","374.13M","-0.86%"
"04/10/2016","31.29","29.81","31.34","29.62","319.47M","5.25%"
"04/03/2016","29.73","29.95","30.12","29.26","268.21M","-0.67%"
"03/27/2016","29.93","29.22","30.16","28.78","340.07M","2.68%"
"03/20/2016","29.15","27.45","29.18","26.93","366.51M","5.62%"
"03/13/2016","27.60","28.35","29.08","27.30","481.87M","-3.09%"
"03/06/2016","28.48","28.68","28.68","27.39","434.62M","-0.97%"
"02/28/2016","28.76","27.70","29.25","27.63","398.48M","3.60%"
"02/21/2016","27.76","27.11","28.12","26.66","505.03M","3.78%"
"02/14/2016","26.75","25.97","27.06","25.58","393.04M","5.52%"
"02/07/2016","25.35","24.32","25.84","23.70","729.44M","0.96%"
"01/31/2016","25.11","28.91","29.09","24.96","772.48M","-14.45%"
"01/24/2016","29.35","29.90","31.90","28.50","840.15M","-1.58%"
"01/17/2016","29.82","28.85","30.00","27.36","456.92M","4.59%"
"01/10/2016","28.51","30.62","31.30","28.27","645.87M","-6.06%"
"01/03/2016","30.35","32.81","32.89","30.26","661.08M","-10.18%"
"12/27/2015","33.79","33.28","34.82","33.27","335.74M","1.96%"
"12/20/2015","33.14","33.42","33.49","32.83","194.69M","-0.21%"
"12/13/2015","33.21","32.09","34.12","31.76","472.04M","3.75%"
"12/06/2015","32.01","33.74","34.00","31.98","429.46M","-4.82%"
"11/29/2015","33.63","33.80","34.24","33.07","486.35M","-0.09%"
"11/22/2015","33.66","33.58","34.14","33.06","271.86M","0.72%"
"11/15/2015","33.42","32.05","33.64","31.11","496.55M","4.05%"
"11/08/2015","32.12","32.93","33.80","32.02","469.43M","-2.58%"
"11/01/2015","32.97","31.36","33.11","31.02","394.40M","5.34%"
"10/25/2015","31.30","30.11","31.54","29.81","395.07M","4.51%"
"10/18/2015","29.95","28.54","30.97","27.63","611.11M","4.94%"
"10/11/2015","28.54","27.00","28.55","26.98","370.98M","5.74%"
"10/04/2015","26.99","26.85","27.57","25.99","399.30M","1.35%"
"09/27/2015","26.63","26.00","26.63","24.52","445.26M","1.60%"
"09/20/2015","26.21","27.22","27.49","26.07","337.89M","-2.96%"
"09/13/2015","27.01","26.47","27.35","25.86","371.57M","2.04%"
"09/06/2015","26.47","25.43","26.50","25.43","279.70M","6.09%"
"08/30/2015","24.95","25.82","25.97","24.67","328.32M","-3.67%"
"08/23/2015","25.90","23.18","26.13","22.55","619.94M","4.77%"
"08/16/2015","24.72","26.56","26.97","24.72","361.83M","-7.00%"
"08/09/2015","26.58","26.43","26.73","25.65","283.94M","1.72%"
"08/02/2015","26.13","26.87","27.14","25.91","332.56M","-2.54%"
"07/26/2015","26.81","26.39","27.25","26.16","465.71M","1.28%"
"07/19/2015","26.47","24.63","29.03","23.79","846.66M","9.61%"
"07/12/2015","24.15","22.41","24.27","22.38","414.16M","8.88%"
"07/05/2015","22.18","21.76","22.24","21.28","248.26M","1.32%"
"06/28/2015","21.89","21.75","22.00","21.45","173.61M","-0.09%"
"06/21/2015","21.91","21.85","22.35","21.68","251.03M","0.74%"
"06/14/2015","21.75","21.38","22.25","21.13","288.16M","1.16%"
"06/07/2015","21.50","21.28","21.94","20.96","232.21M","0.70%"
"05/31/2015","21.35","21.52","21.92","21.31","221.39M","-0.51%"
"05/24/2015","21.46","21.31","21.62","21.10","188.08M","0.37%"
"05/17/2015","21.38","21.30","21.84","20.92","263.87M","0.38%"
"05/10/2015","21.30","21.63","21.95","21.21","249.33M","-1.75%"
"05/03/2015","21.68","21.24","21.76","20.73","267.09M","2.55%"
"04/26/2015","21.14","22.19","22.35","20.80","408.14M","-4.99%"
"04/19/2015","22.25","18.93","22.63","18.85","765.83M","18.48%"
"04/12/2015","18.78","19.18","19.39","18.72","246.63M","-1.83%"
"04/05/2015","19.13","18.50","19.36","18.47","252.16M","2.79%"
"03/29/2015","18.61","18.59","18.89","18.42","173.21M","0.43%"
"03/22/2015","18.53","18.90","19.09","18.28","268.74M","-2.06%"
"03/15/2015","18.92","18.52","18.97","18.34","254.49M","2.10%"
"03/08/2015","18.53","18.92","18.97","18.31","266.98M","-2.47%"
"03/01/2015","19.00","19.04","19.42","18.94","233.31M","-0.05%"
"02/22/2015","19.01","19.17","19.47","18.81","249.86M","-0.89%"
"02/15/2015","19.18","18.89","19.18","18.63","250.71M","0.47%"
"02/08/2015","19.09","18.55","19.15","18.36","281.29M","2.03%"
"02/01/2015","18.71","17.50","18.94","17.50","635.09M","5.53%"
"01/25/2015","17.73","15.59","17.98","14.97","833.33M","13.51%"
"01/18/2015","15.62","14.63","15.85","14.32","459.98M","7.43%"
"01/11/2015","14.54","14.88","15.07","14.26","419.88M","-2.09%"
"01/04/2015","14.85","15.35","15.42","14.62","292.29M","-3.76%"
